destination_id,month,temperature_mean,temperature_max_avg,temperature_min_avg,precipitation_daily_avg,sunshine_hours_avg,wind_speed_max_avg,precipitation_monthly_avg,rainy_days_avg,pleasant_temperature,temperature_distance,temperature_score,rain_score,sunshine_score,wind_score
REK,2,0.1215434083601286,2.262379421221865,-2.2938906752411574,5.494855305466238,3.3501226777420507,28.010932475884243,155.35454545454547,17.09090909090909,False,24.87845659163987,0.0,48.21515151515151,27.91768898118376,9.945337620578783
REK,3,1.0378299120234604,3.313196480938416,-1.304692082111437,4.3718475073313785,6.030634490061909,24.405865102639297,135.52727272727273,17.0,False,23.96217008797654,0.0,54.82424242424243,50.25528741718258,27.970674486803517
REK,4,3.818787878787879,6.33,1.1666666666666667,4.219090909090909,7.563277710437711,22.985757575757575,126.57272727272726,15.818181818181818,False,21.18121212121212,0.0,57.80909090909091,63.027314253647596,35.07121212121213
REK,5,6.485043988269795,8.901466275659825,3.9284457478005854,3.867448680351906,9.573318287715868,21.260117302052784,119.89090909090908,17.90909090909091,False,18.514956011730206,0.0,60.036363636363646,79.77765239763222,43.69941348973608
REK,6,9.163939393939394,11.409090909090908,6.730303030303031,3.0736363636363637,9.198970555555556,18.982727272727274,92.2090909090909,15.636363636363637,False,15.836060606060606,0.0,69.26363636363637,76.65808796296297,55.08636363636363
REK,7,11.183870967741935,13.502052785923754,8.755131964809385,2.726392961876833,9.37599142228739,17.130205278592374,84.51818181818182,15.090909090909092,False,13.816129032258065,0.0,71.82727272727273,78.13326185239492,64.34897360703813
REK,8,10.778885630498534,13.104398826979471,8.431964809384164,3.5234604105571847,8.639648582600195,18.50263929618768,109.22727272727272,13.909090909090908,False,14.221114369501466,0.0,63.59090909090909,71.99707152166829,57.486803519061596
REK,9,8.136363636363637,10.374242424242423,5.944545454545454,4.710909090909091,6.221868223905725,22.27,141.3272727272727,17.727272727272727,False,16.863636363636363,0.0,52.89090909090909,51.84890186588104,38.650000000000006
REK,10,4.850439882697947,6.781818181818181,2.8082111436950146,5.097360703812317,4.246635215053764,22.96598240469208,158.01818181818183,18.181818181818183,False,20.14956011730205,0.0,47.32727272727272,35.3886267921147,35.170087976539605
REK,11,1.996363636363636,3.82060606060606,0.0227272727272727,4.075151515151515,2.24878095959596,23.67636363636364,122.25454545454544,14.909090909090908,False,23.003636363636364,0.0,59.24848484848486,18.739841329966332,31.618181818181796
REK,12,-0.0718475073313783,1.8994134897360704,-2.243401759530792,4.351612903225806,0.7016868849788205,25.005278592375365,134.9,17.363636363636363,False,25.071847507331377,0.0,55.03333333333333,5.847390708156838,24.973607038123163
SYD,1,22.710850439882694,26.405865102639297,19.384750733137828,3.4442815249266863,10.772824894102314,22.075659824046923,106.77272727272728,13.0,True,2.2891495601173055,77.10850439882694,64.4090909090909,89.77354078418594,39.621700879765385
SYD,2,22.39389067524116,25.909967845659164,19.091318327974275,3.616398713826367,10.554814924973204,21.57427652733119,102.24545454545456,12.636363636363637,True,2.6061093247588403,73.9389067524116,65.91818181818181,87.95679104144337,42.128617363344055
